#       x [cm]         y [cm]         z [cm]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]  
#------------------------------------------------------------------------------------------------------------------------------------------
            0        1.16691       -8.55735      -0.336897   -9.42296e-05    0.000181023        1.12902    0.000231037   -0.000145451
            0       0.388971       -8.55735      -0.362133    -8.0004e-05    6.78734e-05        1.09957    9.08246e-05     -0.0001085
            0      -0.388971       -8.55735      -0.362133     8.0004e-05    6.78734e-05        1.09957   -9.08246e-05     -0.0001085
            0       -1.16691       -8.55735      -0.336897    9.42296e-05    0.000181023        1.12902   -0.000231037   -0.000145451
            0       -1.94485       -8.55735      -0.286011   -4.72483e-06    7.84575e-05        1.15246    8.32346e-05    0.000194032
            0       -2.72279       -8.55735      -0.217128     1.2878e-05    4.96894e-05        1.16583    0.000146209   -0.000153596
            0       -3.50073       -8.55735      -0.138098   -0.000124744    0.000287554        1.13231    0.000316994    0.000187467
            0       -4.27868       -8.55735     -0.0715043    1.80019e-05     9.7727e-05        1.04677   -0.000192285    0.000432409
            0       -5.05662       -8.55735     -0.0607293    2.77952e-06    -4.5235e-05       0.944009    0.000153178   -0.000141966
            0       -5.83456       -8.55735      -0.128903    4.02194e-05   -6.43565e-05       0.875816    8.32535e-05   -9.16335e-05
            0        -6.6125       -8.55735      -0.244654    -0.00011331    5.31173e-05       0.884283   -0.000459932    0.000415439
            0         6.6125       -9.33529       -1.09622    -0.00188268    0.000292827      0.0533157     0.00014854    0.000155564
            0        5.83456       -9.33529       -1.04769    0.000324402    0.000738593     -0.0428784   -2.80487e-05    3.51396e-05
            0        5.05662       -9.33529      -0.963857   -6.52707e-05   -0.000132555     -0.0674632   -2.70888e-06    1.09839e-05
            0        4.27868       -9.33529      -0.889309    -9.4769e-05    3.77889e-05     -0.0184449    -7.4746e-05    0.000354212
            0        3.50073       -9.33529      -0.840788   -0.000107268    0.000212856       0.068396     5.0071e-05   -4.41727e-05
            0        2.72279       -9.33529      -0.832791   -1.75794e-05    0.000171277        0.15074   -2.82039e-05    0.000110952
            0        1.94485       -9.33529      -0.860232    7.08794e-05    0.000116991       0.204514    -1.5831e-06    7.59316e-05
            0        1.16691       -9.33529      -0.899875   -8.81219e-05   -0.000453335       0.229537   -1.16949e-05    0.000233509
            0       0.388971       -9.33529      -0.928929   -0.000458638    0.000700626       0.236455    8.74102e-05    1.57222e-05
            0      -0.388971       -9.33529      -0.928929    0.000458638    0.000700626       0.236455   -8.74102e-05    1.57222e-05
            0       -1.16691       -9.33529      -0.899875    8.81219e-05   -0.000453335       0.229537    1.16949e-05    0.000233509
            0       -1.94485       -9.33529      -0.860232   -7.08794e-05    0.000116991       0.204514     1.5831e-06    7.59316e-05
            0       -2.72279       -9.33529      -0.832791    1.75794e-05    0.000171277        0.15074    2.82039e-05    0.000110952
            0       -3.50073       -9.33529      -0.840788    0.000107268    0.000212856       0.068396    -5.0071e-05   -4.41727e-05
            0       -4.27868       -9.33529      -0.889309     9.4769e-05    3.77889e-05     -0.0184449     7.4746e-05    0.000354212
            0       -5.05662       -9.33529      -0.963857    6.52707e-05   -0.000132555     -0.0674632    2.70888e-06    1.09839e-05
            0       -5.83456       -9.33529       -1.04769   -0.000324402    0.000738593     -0.0428784    2.80487e-05    3.51396e-05
            0        -6.6125       -9.33529       -1.09622     0.00188268    0.000292827      0.0533157    -0.00014854    0.000155564
            0         6.6125       -10.1132      -0.392364    7.71158e-05   -0.000165987        -0.8747   -0.000298326   -0.000209379
            0        5.83456       -10.1132      -0.450221    0.000119129   -0.000177524       -0.96378     0.00018571   -0.000385161
            0        5.05662       -10.1132      -0.438538    3.54872e-06   -0.000129053       -1.03971    -3.6253e-05   -1.41402e-05
            0        4.27868       -10.1132        -0.3707    -8.3302e-05   -0.000114237       -1.07733   -0.000168913   -7.26872e-05
            0        3.50073       -10.1132      -0.281597   -0.000100557   -0.000363103       -1.07949   -0.000165551   -0.000635876
            0        2.72279       -10.1132      -0.205756   -0.000123959   -0.000150008       -1.05327    -0.00036679    -0.00031722
            0        1.94485       -10.1132      -0.164476   -1.10543e-05    1.04477e-05       -1.01336   -2.44129e-05    1.99338e-05
            0        1.16691       -10.1132      -0.157556   -1.95455e-06    2.33243e-05      -0.989766   -0.000141652    0.000685846
            0       0.388971       -10.1132      -0.161871   -8.14876e-05   -7.29436e-05      -0.968248   -0.000554905   -0.000599092
            0      -0.388971       -10.1132      -0.161871    8.14876e-05   -7.29436e-05      -0.968248    0.000554905   -0.000599092
            0       -1.16691       -10.1132      -0.157556    1.95455e-06    2.33243e-05      -0.989766    0.000141652    0.000685846
            0       -1.94485       -10.1132      -0.164476    1.10543e-05    1.04477e-05       -1.01336    2.44129e-05    1.99338e-05
            0       -2.72279       -10.1132      -0.205756    0.000123959   -0.000150008       -1.05327     0.00036679    -0.00031722
            0       -3.50073       -10.1132      -0.281597    0.000100557   -0.000363103       -1.07949    0.000165551   -0.000635876
            0       -4.27868       -10.1132        -0.3707     8.3302e-05   -0.000114237       -1.07733    0.000168913   -7.26872e-05
            0       -5.05662       -10.1132      -0.438538   -3.54872e-06   -0.000129053       -1.03971     3.6253e-05   -1.41402e-05
            0       -5.83456       -10.1132      -0.450221   -0.000119129   -0.000177524       -0.96378    -0.00018571   -0.000385161
            0        -6.6125       -10.1132      -0.392364   -7.71158e-05   -0.000165987        -0.8747    0.000298326   -0.000209379
            0         6.6125       -10.8912       0.840866    0.000206058   -9.78433e-05      -0.480396   -0.000231904    5.33849e-05
            0        5.83456       -10.8912       0.745435   -0.000117621    -8.8433e-05       -0.47825    0.000126312   -8.23796e-05
            0        5.05662       -10.8912       0.687074   -5.20124e-05   -9.86384e-05      -0.519538    5.78121e-05   -0.000166664
            0        4.27868       -10.8912       0.673248    4.84185e-05    2.40668e-05      -0.581926   -1.25513e-05   -2.58366e-05
            0        3.50073       -10.8912       0.707137   -3.20954e-05   -0.000214339      -0.652452    6.49771e-05    7.36537e-05
            0        2.72279       -10.8912       0.758233    0.000252964    0.000164534        -0.7077   -0.000233907   -0.000261615
            0        1.94485       -10.8912       0.801652   -8.79269e-05   -0.000272086      -0.733107    1.27877e-05   -4.55666e-07
            0        1.16691       -10.8912       0.825926    0.000367136   -0.000276206      -0.732982   -0.000367323    0.000357944
            0       0.388971       -10.8912       0.834588    9.24528e-05   -0.000108541      -0.724422   -5.45392e-05    5.18893e-05
            0      -0.388971       -10.8912       0.834588   -9.24528e-05   -0.000108541      -0.724422    5.45392e-05    5.18893e-05
            0       -1.16691       -10.8912       0.825926   -0.000367136   -0.000276206      -0.732982    0.000367323    0.000357944
            0       -1.94485       -10.8912       0.801652    8.79269e-05   -0.000272086      -0.733107   -1.27877e-05   -4.55666e-07
            0       -2.72279       -10.8912       0.758233   -0.000252964    0.000164534        -0.7077    0.000233907   -0.000261615
            0       -3.50073       -10.8912       0.707137    3.20954e-05   -0.000214339      -0.652452   -6.49771e-05    7.36537e-05
            0       -4.27868       -10.8912       0.673248   -4.84185e-05    2.40668e-05      -0.581926    1.25513e-05   -2.58366e-05
            0       -5.05662       -10.8912       0.687074    5.20124e-05   -9.86384e-05      -0.519538   -5.78121e-05   -0.000166664
            0       -5.83456       -10.8912       0.745435    0.000117621    -8.8433e-05       -0.47825   -0.000126312   -8.23796e-05
            0        -6.6125       -10.8912       0.840866   -0.000206058   -9.78433e-05      -0.480396    0.000231904    5.33849e-05
            0         6.6125       -11.6691       0.841285    0.000655208    0.000240911       0.662116    0.000355365     4.8032e-05
            0        5.83456       -11.6691       0.806032   -0.000113085   -7.50129e-05       0.747763   -6.82066e-05   -8.04779e-05
            0        5.05662       -11.6691       0.748158   -1.26144e-05   -0.000346296       0.787839    4.09966e-05   -0.000335991
            0        4.27868       -11.6691       0.686848   -0.000156263    1.61865e-05       0.770223   -0.000106351   -4.89224e-05
            0        3.50073       -11.6691       0.639448    -0.00046488    0.000367421       0.715595   -0.000412259    0.000385728
            0        2.72279       -11.6691       0.613157    1.56395e-05    5.88899e-05       0.653988    9.25392e-05    7.51868e-05
            0        1.94485       -11.6691       0.605308    0.000331194     0.00010072       0.610606    0.000248275    9.04039e-05
            0        1.16691       -11.6691       0.608206    1.70435e-05   -9.87721e-05       0.594119    2.91692e-06   -5.55425e-05
            0       0.388971       -11.6691       0.613523   -6.00412e-05   -0.000294212       0.592996   -7.67293e-05   -0.000275639
            0      -0.388971       -11.6691       0.613523    6.00412e-05   -0.000294212       0.592996    7.67293e-05   -0.000275639
            0       -1.16691       -11.6691       0.608206   -1.70435e-05   -9.87721e-05       0.594119   -2.91692e-06   -5.55425e-05
            0       -1.94485       -11.6691       0.605308   -0.000331194     0.00010072       0.610606   -0.000248275    9.04039e-05
            0       -2.72279       -11.6691       0.613157   -1.56395e-05    5.88899e-05       0.653988   -9.25392e-05    7.51868e-05
            0       -3.50073       -11.6691       0.639448     0.00046488    0.000367421       0.715595    0.000412259    0.000385728
            0       -4.27868       -11.6691       0.686848    0.000156263    1.61865e-05       0.770223    0.000106351   -4.89224e-05
            0       -5.05662       -11.6691       0.748158    1.26144e-05   -0.000346296       0.787839   -4.09966e-05   -0.000335991
            0       -5.83456       -11.6691       0.806032    0.000113085   -7.50129e-05       0.747763    6.82066e-05   -8.04779e-05
            0        -6.6125       -11.6691       0.841285   -0.000655208    0.000240911       0.662116   -0.000355365     4.8032e-05
            0         6.6125       -12.4471      -0.363595    -0.00049502     0.00020378       0.847909    0.000833829   -0.000121936
            0        5.83456       -12.4471      -0.304807    5.68471e-05   -0.000116656       0.922549    -0.00043844    0.000942578
            0        5.05662       -12.4471      -0.293846   -1.72367e-05   -2.78946e-05       0.988981    5.21417e-05    0.000162329
            0        4.27868       -12.4471       -0.32967   -0.000110536   -7.65953e-05        1.02724    0.000377535    0.000309735
            0        3.50073       -12.4471      -0.392549   -0.000124781   -8.43988e-05        1.03742    0.000320763    0.000116478
            0        2.72279       -12.4471      -0.456036    0.000172518   -0.000144582        1.03568   -0.000438233    0.000539041
            0        1.94485       -12.4471      -0.496413   -5.19213e-05   -8.19945e-05        1.03043     0.00023368     0.00046078
            0        1.16691       -12.4471      -0.511843    1.09578e-05    0.000192349        1.03043    4.45916e-05     -0.0003721
            0       0.388971       -12.4471      -0.513988   -6.67249e-05    8.95134e-06        1.03397    0.000140816    0.000130857
            0      -0.388971       -12.4471      -0.513988    6.67249e-05    8.95134e-06        1.03397   -0.000140816    0.000130857
            0       -1.16691       -12.4471      -0.511843   -1.09578e-05    0.000192349        1.03043   -4.45916e-05     -0.0003721
            0       -1.94485       -12.4471      -0.496413    5.19213e-05   -8.19945e-05        1.03043    -0.00023368     0.00046078
            0       -2.72279       -12.4471      -0.456036   -0.000172518   -0.000144582        1.03568    0.000438233    0.000539041
            0       -3.50073       -12.4471      -0.392549    0.000124781   -8.43988e-05        1.03742   -0.000320763    0.000116478
            0       -4.27868       -12.4471       -0.32967    0.000110536   -7.65953e-05        1.02724   -0.000377535    0.000309735
            0       -5.05662       -12.4471      -0.293846    1.72367e-05   -2.78946e-05       0.988981   -5.21417e-05    0.000162329
            0       -5.83456       -12.4471      -0.304807   -5.68471e-05   -0.000116656       0.922549     0.00043844    0.000942578
            0        -6.6125       -12.4471      -0.363595     0.00049502     0.00020378       0.847909   -0.000833829   -0.000121936
            0         6.6125        -13.225       -1.00014    -0.00021495   -1.10256e-05       -0.23323   -0.000107591    9.79212e-06
            0        5.83456        -13.225      -0.921559    0.000773376    -0.00109152      -0.248869    5.79413e-05   -5.69204e-05
            0        5.05662        -13.225      -0.858661   -0.000133964   -0.000507793      -0.231204   -4.81851e-05   -0.000155608
            0        4.27868        -13.225      -0.838986   -0.000358684   -0.000671638      -0.192429   -2.16257e-05   -0.000102053
            0        3.50073        -13.225      -0.851345    8.65229e-05     0.00016195      -0.146353    2.99329e-05   -4.72441e-05
            0        2.72279        -13.225       -0.87371    0.000236963   -3.61587e-05      -0.103452    4.95453e-05   -0.000116894
            0        1.94485        -13.225      -0.893754   -0.000110105   -0.000969695     -0.0713276    -4.4358e-05    -9.0209e-05
            0        1.16691        -13.225      -0.898295    6.90747e-06    1.34684e-05      -0.050671    1.68619e-05   -2.43663e-05
            0       0.388971        -13.225      -0.896957    -0.00010111    0.000117641     -0.0406469   -1.91419e-05    9.55037e-06
            0      -0.388971        -13.225      -0.896957     0.00010111    0.000117641     -0.0406469    1.91419e-05    9.55037e-06
            0       -1.16691        -13.225      -0.898295   -6.90747e-06    1.34684e-05      -0.050671   -1.68619e-05   -2.43663e-05
            0       -1.94485        -13.225      -0.893754    0.000110105   -0.000969695     -0.0713276     4.4358e-05    -9.0209e-05
            0       -2.72279        -13.225       -0.87371   -0.000236963   -3.61587e-05      -0.103452   -4.95453e-05   -0.000116894
            0       -3.50073        -13.225      -0.851345   -8.65229e-05     0.00016195      -0.146353   -2.99329e-05   -4.72441e-05
            0       -4.27868        -13.225      -0.838986    0.000358684   -0.000671638      -0.192429    2.16257e-05   -0.000102053
            0       -5.05662        -13.225      -0.858661    0.000133964   -0.000507793      -0.231204    4.81851e-05   -0.000155608
            0       -5.83456        -13.225      -0.921559   -0.000773376    -0.0010915     -0.248869   -5.79413e-05   -5.69204e-05
            0        -6.6125        -13.225       -1.00014     0.00021495   -1.10256e-05       -0.23323    0.000107591    9.79212e-06
#       x [cm]         y [cm]         z [cm]     ExRe [V/m]     EyRe [V/m]     EzRe [V/m]     ExIm [V/m]     EyIm [V/m]     EzIm [V/m]  
#------------------------------------------------------------------------------------------------------------------------------------------

